country,AEZ,FCT_id,food_grp_id,food_item_id,Food_grp,Food_name,suitable_class,Hrv_strt,Hrv_end
ETH,14,7304,7,304,Meat and poultry and their products,"Beef, meat, approx. 30 % fat, boneless, raw",2,0,2
ETH,14,7311,7,311,Meat and poultry and their products,"Beef, tripe, raw",4,9,11
ETH,14,7329,7,329,Meat and poultry and their products,"Chicken giblets, raw",2,1,3
ETH,14,7320,7,320,Meat and poultry and their products,"Chicken, dark meat, flesh and skin, raw",2,6,8
ETH,14,7293,7,293,Meat and poultry and their products,"Chicken, dark meat, flesh, raw",3,6,8
ETH,14,7334,7,334,Meat and poultry and their products,"Crocodile, raw",4,11,1
ETH,14,7296,7,296,Meat and poultry and their products,"Pork, meat, approx. 20 % fat, boneless, raw",2,10,12
ETH,14,7297,7,297,Meat and poultry and their products,"Rabbit, flesh only, raw",4,2,4
ETH,14,10413,10,413,Milk and their products,"Cream, whipping, 38 % fat",3,2,4
ETH,14,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",4,11,1
ETH,14,10416,10,416,Milk and their products,"Infant formula, powder, for 6 months",4,6,8
ETH,14,10407,10,407,Milk and their products,"Milk, goat, raw",4,2,4
ETH,14,10429,10,429,Milk and their products,"Palm oil, red",4,4,6
ETH,14,10409,10,409,Milk and their products,"Yoghurt, whole milk, plain",4,7,9
ETH,14,12461,12,461,Miscellaneous,"Cinnamon, ground",1,4,6
ETH,14,12462,12,462,Miscellaneous,"Cube, beef, dry",4,8,10
ETH,14,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",3,5,7
ETH,14,12468,12,468,Miscellaneous,"Pepper, black",2,10,12
ETH,14,12471,12,471,Miscellaneous,"Yeast, dried",2,9,11
ETH,14,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",4,11,1
ETH,14,6275,6,275,"Nuts, seeds and their products","Melon seeds, slightly salted, raw",2,5,7
ETH,14,6290,6,290,"Nuts, seeds and their products","Roselle, red, seed, dried ",3,0,2
ETH,14,6277,6,277,"Nuts, seeds and their products","Shea nut, seed kernel, dried, raw",2,5,7
ETH,14,2077,2,77,"Starchy roots, tubers and their products","Cassava, tuber, raw",3,2,4
ETH,14,2085,2,85,"Starchy roots, tubers and their products","Sweet potato, deep yellow, raw",2,2,4
ETH,14,2087,2,87,"Starchy roots, tubers and their products","Sweet potato, yellow, raw",3,1,3
ETH,14,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",1,5,7
ETH,14,4159,4,159,Vegetables and their products,"Cocoyam, leaves, raw",4,10,12
ETH,14,4164,4,164,Vegetables and their products,"False sesame, leaves, dried",1,8,10
ETH,14,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",4,6,8
ETH,14,4217,4,217,Vegetables and their products,"Tomato, powder",3,12,2
ETH,14,4172,4,172,Vegetables and their products,"Vernonia, leaves, raw",4,9,11
RWA,14,11439,11,439,Beverages,"Beer, sorghum (est. 3% alcohol)",1,3,5
RWA,14,11447,11,447,Beverages,"Juice, apple, canned or bottled",4,10,12
RWA,14,11441,11,441,Beverages,Palm wine (est. 3.8 % alcohol),2,6,8
RWA,14,11443,11,443,Beverages,"Tea, infusion",4,1,3
RWA,14,1051,1,51,Cereals and their products,"Fonio, husked grains, boiled* (without salt)",3,6,8
RWA,14,1052,1,52,Cereals and their products,"Macaroni, dried",4,12,2
RWA,14,1014,1,14,Cereals and their products,"Maize, combined varieties, whole kernel, dried, raw",2,3,5
RWA,14,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",1,11,1
RWA,14,1075,1,75,Cereals and their products,"Maize, yellow, stiff porridge* (without salt)",2,7,9
RWA,14,1006,1,6,Cereals and their products,"Maize, yellow, whole kernel, dried, raw",2,8,10
RWA,14,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",1,10,12
RWA,14,1041,1,41,Cereals and their products,"Sorghum, whole grain, red, raw",4,8,10
RWA,14,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",2,12,2
RWA,14,1043,1,43,Cereals and their products,"Wheat flour, white",1,10,12
RWA,14,1073,1,73,Cereals and their products,"Wheat, bran",1,7,9
RWA,14,8354,8,354,Eggs and their products,"Egg, chicken, raw",1,7,9
RWA,14,9358,9,358,Fish and their products,"Anchovy, fillet, raw",1,7,9
RWA,14,9375,9,375,Fish and their products,"Catfish, raw",2,1,3
RWA,14,9382,9,382,Fish and their products,"Mackerel, grilled* (without salt and fat)",3,6,8
RWA,14,9361,9,361,Fish and their products,"Sardine, raw",4,3,5
RWA,14,9395,9,395,Fish and their products,"Shiny-nose, raw",3,4,6
RWA,14,9363,9,363,Fish and their products,"White grouper, raw",1,2,4
RWA,14,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",4,2,4
RWA,14,5222,5,222,Fruits and their products,"Avocado, pulp, raw",1,5,7
RWA,14,5225,5,225,Fruits and their products,"Breadfruit, raw",4,6,8
RWA,14,5235,5,235,Fruits and their products,"Orange, raw",1,9,11
RWA,14,5263,5,263,Fruits and their products,"Shea fruit pulp, raw",3,1,3
RWA,14,3115,3,115,Legumes and their products,"Cowpea, black, dried, raw",1,11,1
RWA,14,7316,7,316,Meat and poultry and their products,"Bamboo caterpillar, deep fried",2,2,4
RWA,14,7334,7,334,Meat and poultry and their products,"Crocodile, raw",3,10,12
RWA,14,7317,7,317,Meat and poultry and their products,"Game meat, dried",4,2,4
RWA,14,7336,7,336,Meat and poultry and their products,"Goat, meat, raw",4,3,5
RWA,14,7343,7,343,Meat and poultry and their products,"Lamb, liver, raw",3,4,6
RWA,14,7296,7,296,Meat and poultry and their products,"Pork, meat, approx. 20 % fat, boneless, raw",4,3,5
RWA,14,7295,7,295,Meat and poultry and their products,"Pork, meat, approx. 40 % fat, boneless, raw",3,0,2
RWA,14,10428,10,428,Milk and their products,Groundnut oil,3,8,10
RWA,14,10431,10,431,Milk and their products,"Margarine, fortified",2,10,12
RWA,14,10422,10,422,Milk and their products,"Milk, camel, raw (average of different breeds)",1,12,2
RWA,14,10421,10,421,Milk and their products,"Milk, cow powder, skimmed",2,6,8
RWA,14,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",4,10,12
RWA,14,10406,10,406,Milk and their products,"Milk, cow, powder, whole",2,6,8
RWA,14,10429,10,429,Milk and their products,"Palm oil, red",1,11,1
RWA,14,10432,10,432,Milk and their products,"Palm oil, refined",1,1,3
RWA,14,10433,10,433,Milk and their products,Shea butter,2,10,12
RWA,14,10434,10,434,Milk and their products,Soya oil,4,9,11
RWA,14,10409,10,409,Milk and their products,"Yoghurt, whole milk, plain",1,4,6
RWA,14,12460,12,460,Miscellaneous,"Chilli pepper, dried",4,6,8
RWA,14,12465,12,465,Miscellaneous,"Ginger, roots, dried",3,6,8
RWA,14,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",2,1,3
RWA,14,12468,12,468,Miscellaneous,"Pepper, black",4,5,7
RWA,14,6286,6,286,"Nuts, seeds and their products",Groundnut paste,2,10,12
RWA,14,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",4,9,11
RWA,14,2078,2,78,"Starchy roots, tubers and their products","Cassava, tuber, dried",2,11,1
RWA,14,2085,2,85,"Starchy roots, tubers and their products","Sweet potato, deep yellow, raw",4,2,4
RWA,14,2098,2,98,"Starchy roots, tubers and their products","Tiger nut, tuber, raw",3,7,9
RWA,14,4173,4,173,Vegetables and their products,"Amaranth leaves, raw",2,11,1
RWA,14,4156,4,156,Vegetables and their products,"Carrot, raw",1,6,8
RWA,14,4158,4,158,Vegetables and their products,"Cassava, leaves, raw",3,1,3
RWA,14,4159,4,159,Vegetables and their products,"Cocoyam, leaves, raw",2,9,11
RWA,14,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",2,8,10
RWA,14,4205,4,205,Vegetables and their products,"Pumpkin leaves, dried",2,5,7
RWA,14,4201,4,201,Vegetables and their products,"Pumpkin, squash, raw",1,7,9
RWA,14,4212,4,212,Vegetables and their products,"Tamarind, leaves, dried",4,1,3
RWA,14,4172,4,172,Vegetables and their products,"Vernonia, leaves, raw",1,11,1
ETH,15,11439,11,439,Beverages,"Beer, sorghum (est. 3% alcohol)",1,8,10
ETH,15,11440,11,440,Beverages,"Coffee, instant, powder",3,2,4
ETH,15,11441,11,441,Beverages,Palm wine (est. 3.8 % alcohol),4,9,11
ETH,15,11443,11,443,Beverages,"Tea, infusion",2,7,9
ETH,15,1044,1,44,Cereals and their products,"Bread, maize flour, yellow, with milk and egg",4,9,11
ETH,15,1014,1,14,Cereals and their products,"Maize, combined varieties, whole kernel, dried, raw",1,8,10
ETH,15,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",1,9,11
ETH,15,1076,1,76,Cereals and their products,"Maize, white, stiff porridge* (without salt)",3,3,5
ETH,15,1004,1,4,Cereals and their products,"Maize, white, whole kernel, dried, raw",4,12,2
ETH,15,1054,1,54,Cereals and their products,"Maize, yellow, flour of whole-grain",3,3,5
ETH,15,1032,1,32,Cereals and their products,"Pearl millet, combined varieties, whole grain, raw",2,11,1
ETH,15,1073,1,73,Cereals and their products,"Wheat, bran",3,8,10
ETH,15,8354,8,354,Eggs and their products,"Egg, chicken, raw",2,3,5
ETH,15,9364,9,364,Fish and their products,"African carp, raw",2,3,5
ETH,15,9383,9,383,Fish and their products,"Mormyrids, raw",2,0,2
ETH,15,9386,9,386,Fish and their products,"Mudfish, raw",3,2,4
ETH,15,5247,5,247,Fruits and their products,"Banana, yellow flesh, raw",3,7,9
ETH,15,5224,5,224,Fruits and their products,"Baobab, fruit/Monkey bread, pulp, raw",3,12,2
ETH,15,5249,5,249,Fruits and their products,"Dates, raw",1,10,12
ETH,15,5230,5,230,Fruits and their products,"Gumvine, raw",1,0,2
ETH,15,5258,5,258,Fruits and their products,"Melon, cantaloup, raw",3,3,5
ETH,15,5237,5,237,Fruits and their products,"Pineapple, pulp, raw",2,0,2
ETH,15,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",1,9,11
ETH,15,3120,3,120,Legumes and their products,"African yam bean, dried, raw",4,10,12
ETH,15,3132,3,132,Legumes and their products,"Beans, white, dried",4,7,9
ETH,15,3114,3,114,Legumes and their products,"Cowpea, dried, raw",2,6,8
ETH,15,3142,3,142,Legumes and their products,"Pigeon pea, dried, raw",4,3,5
ETH,15,7291,7,291,Meat and poultry and their products,"Beef liver, raw",2,1,3
ETH,15,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",3,8,10
ETH,15,7309,7,309,Meat and poultry and their products,"Beef, kidney, raw",1,1,3
ETH,15,7299,7,299,Meat and poultry and their products,"Beef, meat, lean, boneless, raw",1,5,7
ETH,15,7329,7,329,Meat and poultry and their products,"Chicken giblets, raw",4,8,10
ETH,15,7343,7,343,Meat and poultry and their products,"Lamb, liver, raw",3,8,10
ETH,15,10412,10,412,Milk and their products,"Cheese, Gouda",2,2,4
ETH,15,10413,10,413,Milk and their products,"Cream, whipping, 38 % fat",3,9,11
ETH,15,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",4,5,7
ETH,15,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",1,7,9
ETH,15,10406,10,406,Milk and their products,"Milk, cow, powder, whole",1,10,12
ETH,15,10407,10,407,Milk and their products,"Milk, goat, raw",1,3,5
ETH,15,10425,10,425,Milk and their products,"Yoghurt, whole milk, with fruits",2,8,10
ETH,15,12460,12,460,Miscellaneous,"Chilli pepper, dried",4,2,4
ETH,15,12465,12,465,Miscellaneous,"Ginger, roots, dried",1,11,1
ETH,15,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",2,2,4
ETH,15,12469,12,469,Miscellaneous,Salt,4,3,5
ETH,15,12457,12,457,Miscellaneous,Vinegar,3,2,4
ETH,15,12472,12,472,Miscellaneous,"Yeast extract, Marmite",3,7,9
ETH,15,6265,6,265,"Nuts, seeds and their products","Cashew nut, raw",3,9,11
ETH,15,6267,6,267,"Nuts, seeds and their products","Coconut, immature kernel, fresh, raw",3,4,6
ETH,15,6266,6,266,"Nuts, seeds and their products","Coconut, mature kernel, fresh, raw",2,6,8
ETH,15,6288,6,288,"Nuts, seeds and their products","Groundnut flour, defatted",3,8,10
ETH,15,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",2,7,9
ETH,15,2080,2,80,"Starchy roots, tubers and their products",Cassava flour,1,4,6
ETH,15,2095,2,95,"Starchy roots, tubers and their products","Cassava sweet, tuber, dried",2,12,2
ETH,15,2083,2,83,"Starchy roots, tubers and their products","Potato, raw",4,10,12
ETH,15,2100,2,100,"Starchy roots, tubers and their products","Tiger nut, tuber dried",4,12,2
ETH,15,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",3,4,6
ETH,15,4158,4,158,Vegetables and their products,"Cassava, leaves, raw",3,2,4
ETH,15,4161,4,161,Vegetables and their products,"Drumstick  leaves, raw",2,11,1
ETH,15,4190,4,190,Vegetables and their products,"Lettuce, raw",2,10,12
ETH,15,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",3,6,8
ETH,15,4209,4,209,Vegetables and their products,"Sweet potato, leaves, raw",3,8,10
RWA,15,11440,11,440,Beverages,"Coffee, instant, powder",2,11,1
RWA,15,11446,11,446,Beverages,"Juice, orange, unsweetened",1,9,11
RWA,15,11450,11,450,Beverages,Ovaltine beverage with whole milk (without sugar; fortified),2,2,4
RWA,15,11453,11,453,Beverages,"Ovaltine powder, fortified",3,11,1
RWA,15,11441,11,441,Beverages,Palm wine (est. 3.8 % alcohol),1,4,6
RWA,15,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",3,2,4
RWA,15,1001,1,1,Cereals and their products,"Fonio, white, whole grain, raw",3,1,3
RWA,15,1058,1,58,Cereals and their products,"Maize, white, flour refined",2,8,10
RWA,15,1055,1,55,Cereals and their products,"Maize, yellow, grit, degermed",4,5,7
RWA,15,1015,1,15,Cereals and their products,"Millet, whole grain, raw",2,9,11
RWA,15,1032,1,32,Cereals and their products,"Pearl millet, combined varieties, whole grain, raw",4,6,8
RWA,15,1017,1,17,Cereals and their products,"Pearl millet, whole grain, raw (with bran)",1,3,5
RWA,15,1034,1,34,Cereals and their products,"Rice, brown, raw",1,10,12
RWA,15,1036,1,36,Cereals and their products,"Rice, white, polished, raw",4,6,8
RWA,15,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",3,12,2
RWA,15,1041,1,41,Cereals and their products,"Sorghum, whole grain, red, raw",1,3,5
RWA,15,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",1,6,8
RWA,15,1043,1,43,Cereals and their products,"Wheat flour, white",3,8,10
RWA,15,9359,9,359,Fish and their products,"Barracuda, raw",2,7,9
RWA,15,5244,5,244,Fruits and their products,"Akee, pulp, raw",1,5,7
RWA,15,5245,5,245,Fruits and their products,"Apple, with skin, raw",4,0,2
RWA,15,5222,5,222,Fruits and their products,"Avocado, pulp, raw",2,3,5
RWA,15,5225,5,225,Fruits and their products,"Breadfruit, raw",1,9,11
RWA,15,5251,5,251,Fruits and their products,"Fig, raw ",3,12,2
RWA,15,5232,5,232,Fruits and their products,"Landolphia, pulp, raw",3,8,10
RWA,15,5236,5,236,Fruits and their products,"Papaya, fruit, ripe, raw",4,1,3
RWA,15,5261,5,261,Fruits and their products,"Plantain, ripe, raw",3,2,4
RWA,15,5241,5,241,Fruits and their products,"Watermelon, fruit, raw",2,11,1
RWA,15,3111,3,111,Legumes and their products,"Bambara groundnut, dried, raw ",4,6,8
RWA,15,7298,7,298,Meat and poultry and their products,"Ant flying, dried",2,7,9
RWA,15,7316,7,316,Meat and poultry and their products,"Bamboo caterpillar, deep fried",1,11,1
RWA,15,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",4,7,9
RWA,15,7315,7,315,Meat and poultry and their products,"Beef, meat, cured, corned, canned",4,7,9
RWA,15,7307,7,307,Meat and poultry and their products,"Beef, meat, lean, cured, dried",3,12,2
RWA,15,7311,7,311,Meat and poultry and their products,"Beef, tripe, raw",4,9,11
RWA,15,7331,7,331,Meat and poultry and their products,"Chicken, liver, raw",4,4,6
RWA,15,7345,7,345,Meat and poultry and their products,"Locust, raw",1,10,12
RWA,15,10410,10,410,Milk and their products,Cheddar,2,3,5
RWA,15,10413,10,413,Milk and their products,"Cream, whipping, 38 % fat",2,3,5
RWA,15,10428,10,428,Milk and their products,Groundnut oil,2,3,5
RWA,15,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",1,6,8
RWA,15,10422,10,422,Milk and their products,"Milk, camel, raw (average of different breeds)",1,11,1
RWA,15,10418,10,418,Milk and their products,"Milk, cow,  skimmed, 0.5 % fat",1,9,11
RWA,15,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",1,1,3
RWA,15,10406,10,406,Milk and their products,"Milk, cow, powder, whole",2,7,9
RWA,15,10423,10,423,Milk and their products,"Milk, human, colostrum, raw",2,3,5
RWA,15,10432,10,432,Milk and their products,"Palm oil, refined",3,10,12
RWA,15,12460,12,460,Miscellaneous,"Chilli pepper, dried",2,9,11
RWA,15,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",4,7,9
RWA,15,12469,12,469,Miscellaneous,Salt,3,9,11
RWA,15,6278,6,278,"Nuts, seeds and their products","Colanut, raw",2,4,6
RWA,15,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",1,4,6
RWA,15,6272,6,272,"Nuts, seeds and their products","Groundnut, shelled, dried, raw",1,6,8
RWA,15,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",1,10,12
RWA,15,6277,6,277,"Nuts, seeds and their products","Shea nut, seed kernel, dried, raw",3,6,8
RWA,15,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",3,6,8
RWA,15,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",1,6,8
RWA,15,4152,4,152,Vegetables and their products,"Baobab leaves, dried",2,7,9
RWA,15,4159,4,159,Vegetables and their products,"Cocoyam, leaves, raw",3,4,6
RWA,15,4160,4,160,Vegetables and their products,"Cowpea, leaves, raw",3,3,5
RWA,15,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",3,6,8
RWA,15,4154,4,154,Vegetables and their products,"Okra leaves, raw",3,5,7
RWA,15,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",3,4,6
RWA,15,4207,4,207,Vegetables and their products,"Spinach, raw",3,11,1
RWA,15,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",3,2,4
RWA,15,4216,4,216,Vegetables and their products,"Tomato paste, concentrated",4,10,12
RWA,15,4171,4,171,Vegetables and their products,"Tomato, red, ripe, raw",1,2,4
ETH,16,11438,11,438,Beverages,"Beer, millet (est. 3 % alcohol)",1,6,8
ETH,16,11447,11,447,Beverages,"Juice, apple, canned or bottled",4,3,5
ETH,16,11445,11,445,Beverages,"Juice, lemon, unsweetened",2,4,6
ETH,16,11443,11,443,Beverages,"Tea, infusion",2,10,12
ETH,16,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",2,9,11
ETH,16,1052,1,52,Cereals and their products,"Macaroni, dried",3,10,12
ETH,16,1059,1,59,Cereals and their products,"Maize, white, flour degermed ",2,7,9
ETH,16,1058,1,58,Cereals and their products,"Maize, white, flour refined",4,9,11
ETH,16,1004,1,4,Cereals and their products,"Maize, white, whole kernel, dried, raw",3,12,2
ETH,16,1072,1,72,Cereals and their products,"Sorghum, flour, degermed",1,1,3
ETH,16,9369,9,369,Fish and their products,"Anchovy, canned in oil (drained solids)",1,4,6
ETH,16,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",1,8,10
ETH,16,5244,5,244,Fruits and their products,"Akee, pulp, raw",3,3,5
ETH,16,5223,5,223,Fruits and their products,"Banana, white flesh, raw",1,7,9
ETH,16,5227,5,227,Fruits and their products,"Dattock, pulp, raw",1,3,5
ETH,16,5254,5,254,Fruits and their products,"Grapefruit, pulp, raw",2,5,7
ETH,16,5231,5,231,Fruits and their products,"Jujube, raw",3,1,3
